timestamp x y z roll pitch yaw
1403772975844607 157.850757 -205.426726 38.701978 0.036869 -0.034604 -2.485616
1403772975907108 157.566795 -205.649445 38.702071 0.038761 -0.032688 -2.486205
1403772975969610 157.282627 -205.873553 38.701599 0.040675 -0.031556 -2.486822
1403772976032111 156.995569 -206.099164 38.702227 0.041399 -0.030865 -2.487331
1403772976094614 156.716053 -206.321063 38.702463 0.042896 -0.028480 -2.487589
1403772976157116 156.431391 -206.544178 38.701889 0.042741 -0.025872 -2.487762
1403772976219615 156.145874 -206.765384 38.701705 0.041315 -0.025424 -2.488001
1403772976282118 155.857396 -206.984446 38.702035 0.039117 -0.026770 -2.488070
1403772976407119 155.278781 -207.433615 38.702831 0.040604 -0.026189 -2.488585
1403772976469618 154.990743 -207.657877 38.702577 0.040645 -0.027287 -2.488933
1403772976532120 154.704714 -207.878377 38.704273 0.040472 -0.026721 -2.489473
1403772976657123 154.133390 -208.319307 38.715051 0.036400 -0.026703 -2.490401
1403772976719622 153.846750 -208.534043 38.719447 0.032530 -0.027673 -2.490306
1403772976782124 153.562139 -208.747720 38.724357 0.028364 -0.027940 -2.490351
1403772976844625 153.278111 -208.963297 38.728615 0.026312 -0.026893 -2.490805
1403772976969627 152.709992 -209.404317 38.732930 0.027093 -0.026485 -2.492401
1403772977032128 152.428684 -209.624839 38.732560 0.030597 -0.027308 -2.492849
1403772977094629 152.148338 -209.846222 38.731748 0.033896 -0.028850 -2.492683
1403772977219632 151.577893 -210.280930 38.738035 0.033607 -0.035705 -2.491717
1403772977282132 151.295268 -210.491681 38.741133 0.032756 -0.039064 -2.491546
1403772977344634 151.012730 -210.704666 38.742076 0.033101 -0.041658 -2.491581
1403772977469634 150.448114 -211.134611 38.742913 0.032142 -0.044716 -2.492109
1403772977532135 150.172614 -211.350377 38.738819 0.034225 -0.043487 -2.492457
1403772977594635 149.900837 -211.564452 38.735808 0.035839 -0.041312 -2.492417
1403772977719636 149.349170 -211.997794 38.734252 0.037451 -0.039510 -2.491001
1403772977782136 149.077203 -212.209385 38.735006 0.037311 -0.038893 -2.489927
1403772977844636 148.804673 -212.421990 38.734800 0.036187 -0.038258 -2.488984
1403772977969637 148.261461 -212.840961 38.740831 0.030968 -0.037558 -2.485978
1403772978032138 147.995350 -213.049326 38.741101 0.028894 -0.037027 -2.484009
1403772978094638 147.730794 -213.260583 38.740295 0.029342 -0.036063 -2.481807
1403772978157139 147.469949 -213.475731 38.739170 0.031019 -0.033957 -2.479328
1403772978282139 146.943743 -213.910563 38.737697 0.032276 -0.036138 -2.472512
1403772978344639 146.687055 -214.125805 38.735828 0.033467 -0.036481 -2.468033
1403772978407141 146.429689 -214.344197 38.734824 0.034095 -0.037107 -2.462862
1403772978532141 145.917666 -214.787399 38.739146 0.034273 -0.038220 -2.451559
1403772978594641 145.671858 -215.008169 38.740720 0.035312 -0.036841 -2.445470
1403772978657142 145.429073 -215.231352 38.741082 0.036571 -0.035508 -2.439339
1403772978782142 144.949014 -215.685848 38.739650 0.041289 -0.031460 -2.426210
1403772978844643 144.714044 -215.908916 38.738154 0.041100 -0.029900 -2.419408
1403772978907144 144.479877 -216.133943 38.737148 0.040594 -0.028406 -2.412951
1403772978969645 144.248625 -216.360317 38.736527 0.042506 -0.026874 -2.406492
1403772979032149 144.017929 -216.592063 38.734074 0.046523 -0.025094 -2.399987
1403772979094650 143.790604 -216.823055 38.733156 0.048560 -0.024662 -2.393522
1403772979157148 143.564400 -217.050838 38.733961 0.047885 -0.025097 -2.387038
1403772979219648 143.341607 -217.281177 38.734908 0.047785 -0.023087 -2.381081
1403772979282150 143.123644 -217.509663 38.735607 0.048273 -0.019696 -2.375621
1403772979344649 142.902333 -217.740568 38.734632 0.048338 -0.018568 -2.370279
1403772979407149 142.682580 -217.975897 38.733072 0.049581 -0.017497 -2.365227
1403772979469653 142.464621 -218.209076 38.731525 0.050961 -0.015142 -2.360666
1403772979532151 142.245758 -218.448194 38.728479 0.051517 -0.012281 -2.357064
1403772979594651 142.029325 -218.678760 38.728030 0.051316 -0.010825 -2.354259
1403772979657154 141.803659 -218.924986 38.721163 0.053837 -0.009989 -2.352231
1403772979719653 141.581948 -219.161641 38.718344 0.058023 -0.009726 -2.350824
1403772979782153 141.359817 -219.397226 38.714603 0.061152 -0.010126 -2.350108
1403772979844654 141.133882 -219.630437 38.711134 0.061781 -0.010989 -2.349850
1403772979907154 140.908578 -219.862410 38.708463 0.062503 -0.010529 -2.350729
1403772979969657 140.684884 -220.092880 38.706824 0.063980 -0.009438 -2.352850
1403772980032157 140.457245 -220.321078 38.705755 0.064459 -0.009689 -2.355576
1403772980094659 140.228094 -220.546569 38.705618 0.064897 -0.009602 -2.359089
1403772980157160 139.997817 -220.770380 38.704904 0.066173 -0.009266 -2.363570
1403772980219660 139.764819 -220.995533 38.701480 0.067526 -0.008115 -2.368728
1403772980282161 139.528514 -221.214560 38.697330 0.067183 -0.008332 -2.374229
1403772980344662 139.290840 -221.431131 38.693804 0.065469 -0.010028 -2.380519
1403772980407163 139.050203 -221.646064 38.691155 0.064469 -0.010629 -2.387218
1403772980469667 138.806665 -221.861727 38.689840 0.064064 -0.010154 -2.394533
1403772980532166 138.562535 -222.073245 38.690855 0.063031 -0.010106 -2.402395
1403772980594668 138.316826 -222.281708 38.692713 0.062479 -0.010191 -2.410787
1403772980657171 138.070454 -222.488486 38.694020 0.062544 -0.008945 -2.419432
1403772980719672 137.822579 -222.696734 38.693620 0.063872 -0.006065 -2.428171
1403772980782171 137.570931 -222.902940 38.693016 0.064875 -0.004087 -2.436901
1403772980844673 137.316941 -223.104156 38.690780 0.064094 -0.003882 -2.445232
1403772980907174 137.060468 -223.302771 38.689158 0.063150 -0.004648 -2.453301
1403772980969675 136.801146 -223.498014 38.688536 0.062423 -0.006049 -2.461587
1403772981032178 136.540711 -223.690221 38.690643 0.061149 -0.007309 -2.470135
1403772981094678 136.280157 -223.879345 38.694613 0.060518 -0.007679 -2.478755
1403772981157181 136.017690 -224.068778 38.697683 0.061192 -0.007902 -2.487280
1403772981219681 135.754225 -224.257583 38.699728 0.061975 -0.007878 -2.496002
1403772981282183 135.490776 -224.444697 38.701480 0.063273 -0.007048 -2.504995
1403772981344697 135.225591 -224.631648 38.701311 0.065328 -0.005858 -2.514002
1403772981407187 134.957941 -224.815274 38.700451 0.066752 -0.004982 -2.522797
1403772981469686 134.688700 -224.995432 38.700278 0.067527 -0.004341 -2.531165
1403772981532190 134.417690 -225.171701 38.702321 0.067081 -0.004619 -2.539282
1403772981594689 134.143761 -225.346212 38.704502 0.067607 -0.004983 -2.547588
1403772981657190 133.868287 -225.517228 38.706649 0.067683 -0.006535 -2.556223
1403772981719692 133.588044 -225.684851 38.707931 0.065286 -0.009736 -2.564787
1403772981782194 133.305494 -225.849444 38.709915 0.063071 -0.012753 -2.573021
1403772981844694 133.024575 -226.011408 38.711089 0.061131 -0.014348 -2.580925
1403772981907195 132.743634 -226.170464 38.714307 0.058527 -0.014774 -2.588675
1403772981969696 132.464712 -226.328622 38.716988 0.057059 -0.014109 -2.596610
1403772982032198 132.182436 -226.485957 38.720409 0.055284 -0.014382 -2.604346
1403772982094699 131.899410 -226.643464 38.723723 0.055884 -0.014573 -2.611764
1403772982157200 131.617749 -226.800865 38.725667 0.057214 -0.014405 -2.618677
1403772982219702 131.332246 -226.956295 38.725838 0.056306 -0.015876 -2.624403
1403772982282203 131.045497 -227.109175 38.726228 0.054383 -0.017689 -2.629051
1403772982344705 130.761093 -227.260184 38.726750 0.052097 -0.019033 -2.632941
1403772982407207 130.474343 -227.410355 38.727370 0.049537 -0.021347 -2.635976
1403772982469706 130.187075 -227.561779 38.727466 0.048409 -0.024116 -2.638537
1403772982532208 129.902760 -227.714078 38.728773 0.047557 -0.027321 -2.640681
1403772982594709 129.619706 -227.867253 38.731179 0.047455 -0.028802 -2.642103
1403772982657210 129.338459 -228.022682 38.734688 0.047065 -0.028099 -2.642727
1403772982719711 129.059338 -228.180884 38.738790 0.047169 -0.025991 -2.642286
1403772982782215 128.779778 -228.340371 38.740932 0.047111 -0.024114 -2.641032
1403772982844714 128.499912 -228.501292 38.741658 0.047612 -0.023592 -2.639164
1403772982907217 128.220002 -228.663104 38.741712 0.047254 -0.023605 -2.636809
1403772982969718 127.941951 -228.824908 38.742217 0.045875 -0.022509 -2.634059
1403772983032218 127.663858 -228.988278 38.743751 0.044851 -0.020455 -2.630922
1403772983094720 127.385750 -229.154198 38.744880 0.045233 -0.018312 -2.627981
1403772983157222 127.106031 -229.322278 38.746268 0.046505 -0.018000 -2.625309
1403772983219724 126.826430 -229.490254 38.747747 0.046875 -0.019058 -2.622982
1403772983282225 126.540626 -229.660496 38.749436 0.046256 -0.019970 -2.620665
1403772983344725 126.260667 -229.830330 38.752058 0.045997 -0.019690 -2.618269
1403772983407226 125.978593 -229.999538 38.754657 0.044810 -0.019667 -2.615886
1403772983469727 125.697432 -230.170218 38.756876 0.044852 -0.019633 -2.613798
1403772983532228 125.414279 -230.343620 38.757667 0.046012 -0.019749 -2.611813
1403772983594730 125.131665 -230.517890 38.758495 0.046566 -0.020391 -2.610045
1403772983657231 124.846950 -230.691629 38.759734 0.045583 -0.020907 -2.608517
1403772983719732 124.560698 -230.868865 38.761005 0.045358 -0.020767 -2.607111
1403772983782234 124.275238 -231.044774 38.762030 0.045489 -0.021536 -2.605572
1403772983844735 123.989185 -231.220786 38.762249 0.046274 -0.022402 -2.604173
1403772983907237 123.702185 -231.397473 38.762497 0.046599 -0.023524 -2.603048
1403772983969739 123.413777 -231.574154 38.762626 0.046499 -0.024192 -2.602220
1403772984032241 123.127450 -231.749522 38.763445 0.045649 -0.024299 -2.601663
1403772984094740 122.837477 -231.929161 38.763838 0.045556 -0.023588 -2.601074
1403772984157241 122.548667 -232.107425 38.765960 0.045979 -0.023500 -2.600057
1403772984282242 121.966945 -232.469345 38.773494 0.047025 -0.022201 -2.598431
1403772984344744 121.674732 -232.649385 38.774657 0.045105 -0.021973 -2.598401
1403772984407246 121.379043 -232.831305 38.773803 0.044456 -0.021555 -2.598621
1403772984469747 121.082016 -233.013942 38.771073 0.045091 -0.022854 -2.598762
1403772984594748 120.479674 -233.378638 38.773598 0.043464 -0.025721 -2.598757
1403772984657249 120.184854 -233.561318 38.776530 0.044022 -0.022750 -2.599049
1403772984719750 119.889724 -233.748379 38.781306 0.046883 -0.018850 -2.599902
1403772984844755 119.281139 -234.126819 38.791843 0.049138 -0.017283 -2.600929
1403772984907253 118.977236 -234.310301 38.794580 0.048231 -0.017339 -2.601323
1403772984969756 118.669795 -234.494000 38.794143 0.046579 -0.016501 -2.601809
1403772985032257 118.360419 -234.675781 38.795225 0.043011 -0.016869 -2.602516
1403772985157261 117.740843 -235.042980 38.805854 0.041677 -0.019262 -2.604927
1403772985219757 117.434616 -235.231012 38.810486 0.043501 -0.019079 -2.606193
1403772985282257 117.123994 -235.423041 38.813391 0.045891 -0.018076 -2.607404
1403772985407260 116.500242 -235.805887 38.821143 0.051121 -0.014544 -2.608947
1403772985469759 116.191077 -235.992366 38.824851 0.051090 -0.013265 -2.609357
1403772985532259 115.878149 -236.178147 38.826735 0.050294 -0.013062 -2.609715
1403772985657262 115.241525 -236.558134 38.834169 0.052138 -0.013688 -2.610607
1403772985719761 114.926098 -236.745561 38.834994 0.053297 -0.015235 -2.611058
1403772985782261 114.608142 -236.936956 38.834995 0.055067 -0.016105 -2.611585
1403772985844763 114.291352 -237.128765 38.833962 0.057242 -0.016486 -2.612155
1403772985969762 113.648842 -237.511823 38.837211 0.060027 -0.018702 -2.613334
1403772986032263 113.329153 -237.702982 38.837029 0.061942 -0.018961 -2.613915
1403772986094764 113.006566 -237.893726 38.836882 0.062705 -0.020368 -2.614433
1403772986219763 112.349414 -238.280608 38.834193 0.062155 -0.022065 -2.615026
1403772986282264 112.027548 -238.472648 38.833034 0.062836 -0.020622 -2.615183
1403772986344765 111.703511 -238.666002 38.832130 0.062422 -0.018400 -2.615294
1403772986407265 111.380699 -238.856739 38.835948 0.060606 -0.016534 -2.615412
1403772986469765 111.057248 -239.048699 38.839420 0.059360 -0.014210 -2.615371
1403772986532266 110.734653 -239.238627 38.844891 0.057883 -0.012252 -2.615226
1403772986594770 110.407237 -239.430985 38.847894 0.055465 -0.011293 -2.615278
1403772986657272 110.080813 -239.620861 38.849287 0.054139 -0.010570 -2.615340
1403772986719771 109.753726 -239.814075 38.849831 0.054523 -0.010311 -2.615690
1403772986782272 109.424878 -240.008066 38.851308 0.054910 -0.010278 -2.616020
1403772986844773 109.098737 -240.200590 38.856471 0.055280 -0.010122 -2.616104
1403772986907275 108.770640 -240.396697 38.862263 0.057128 -0.009723 -2.616362
1403772986969775 108.439661 -240.593182 38.866020 0.058785 -0.010311 -2.617028
1403772987032275 108.107015 -240.789009 38.868532 0.059986 -0.012073 -2.617675
1403772987094776 107.774619 -240.981545 38.871522 0.059286 -0.013643 -2.618067
1403772987157276 107.444364 -241.172123 38.873424 0.057154 -0.013540 -2.618438
1403772987219777 107.112577 -241.362915 38.876705 0.055506 -0.013482 -2.618865
1403772987282278 106.780365 -241.556342 38.879512 0.055444 -0.014269 -2.619591
1403772987344778 106.446289 -241.752020 38.881552 0.057496 -0.014802 -2.620709
1403772987407278 106.112372 -241.946092 38.882646 0.058291 -0.015581 -2.621515
1403772987469779 105.779864 -242.138698 38.884944 0.057911 -0.015625 -2.621973
1403772987532279 105.447980 -242.333371 38.884981 0.058168 -0.014835 -2.622337
1403772987594779 105.115770 -242.527111 38.885370 0.058931 -0.015354 -2.622622
1403772987657282 104.777300 -242.722552 38.885999 0.059075 -0.017314 -2.623036
1403772987719781 104.441221 -242.912568 38.887471 0.057559 -0.019974 -2.623649
1403772987782281 104.106614 -243.098772 38.890111 0.056853 -0.021119 -2.624074
1403772987844782 103.769198 -243.292578 38.891120 0.058039 -0.020323 -2.624643
1403772987907283 103.430376 -243.487300 38.892364 0.058314 -0.019539 -2.625383
1403772987969784 103.092370 -243.682629 38.893242 0.059931 -0.018252 -2.626605
1403772988032284 102.752516 -243.882340 38.894815 0.062978 -0.015976 -2.627991
1403772988094786 102.411719 -244.079812 38.897463 0.062273 -0.013852 -2.629167
1403772988157287 102.071144 -244.271462 38.902858 0.058465 -0.011790 -2.630004
1403772988219787 101.729617 -244.461047 38.908012 0.055213 -0.010379 -2.630893
1403772988282288 101.389069 -244.648968 38.913154 0.053100 -0.009804 -2.632273
1403772988344791 101.041697 -244.839878 38.919315 0.050312 -0.009767 -2.633651
1403772988407291 100.698883 -245.030651 38.924064 0.048602 -0.009576 -2.635158
1403772988469794 100.353537 -245.223067 38.928865 0.048193 -0.009684 -2.636783
1403772988532293 100.004948 -245.415616 38.932455 0.047785 -0.010878 -2.638241
1403772988594808 99.656591 -245.606756 38.937042 0.047798 -0.013094 -2.639207
1403772988657295 99.303531 -245.802253 38.938913 0.048692 -0.015801 -2.639987
1403772988719797 98.955165 -245.995212 38.939763 0.050208 -0.018763 -2.640793
1403772988782298 98.608318 -246.190343 38.938750 0.054927 -0.021093 -2.641995
1403772988844799 98.261577 -246.383813 38.938262 0.057067 -0.023119 -2.643199
1403772988907301 97.915333 -246.567888 38.942938 0.051708 -0.024903 -2.644046
1403772988969802 97.567908 -246.746728 38.951655 0.042766 -0.026711 -2.644828
1403772989032304 97.220202 -246.927537 38.960505 0.036877 -0.026366 -2.645761
1403772989094808 96.873681 -247.109939 38.967177 0.033075 -0.024749 -2.647133
1403772989157306 96.526783 -247.296678 38.971873 0.030795 -0.022730 -2.649098
1403772989219807 96.180175 -247.487042 38.973142 0.030857 -0.019790 -2.651482
1403772989282309 95.832040 -247.680107 38.972660 0.032142 -0.018376 -2.653306
1403772989344809 95.480371 -247.869517 38.974235 0.032572 -0.021243 -2.654096
1403772989407312 95.126841 -248.057692 38.977713 0.033561 -0.024094 -2.654173
1403772989469812 94.774240 -248.242900 38.984353 0.033458 -0.025736 -2.654503
1403772989532316 94.423160 -248.425052 38.993479 0.030854 -0.026342 -2.655607
1403772989594815 94.072921 -248.606402 39.002815 0.027232 -0.026638 -2.657098
1403772989657317 93.724130 -248.790712 39.008420 0.026504 -0.025258 -2.658721
1403772989719818 93.375940 -248.976051 39.013154 0.026703 -0.023582 -2.660055
1403772989782320 93.026871 -249.161413 39.017433 0.027508 -0.020690 -2.661242
1403772989844821 92.681209 -249.345386 39.022929 0.028752 -0.018588 -2.662834
1403772989907324 92.330346 -249.533192 39.026985 0.031235 -0.018833 -2.664726
1403772989969823 91.978276 -249.721220 39.031094 0.034870 -0.020610 -2.666292
1403772990032324 91.624781 -249.907707 39.035026 0.038233 -0.021542 -2.667569
1403772990094826 91.272626 -250.092601 39.040617 0.039968 -0.020973 -2.669111
1403772990157327 90.920069 -250.272852 39.047932 0.038130 -0.020464 -2.670694
1403772990219830 90.564504 -250.451106 39.056304 0.035200 -0.021352 -2.672244
1403772990282330 90.208115 -250.631316 39.063328 0.035138 -0.021376 -2.673882
1403772990344831 89.857302 -250.812421 39.068409 0.038288 -0.019050 -2.675639
1403772990407332 89.503751 -250.994654 39.072402 0.040622 -0.016466 -2.677744
1403772990469833 89.148702 -251.177677 39.075735 0.042190 -0.015407 -2.680011
1403772990532337 88.792109 -251.358795 39.079591 0.043371 -0.015902 -2.681807
1403772990594837 88.435058 -251.537454 39.083462 0.044612 -0.017565 -2.683164
1403772990657337 88.075699 -251.714273 39.087155 0.045884 -0.019425 -2.684104
1403772990719842 87.717344 -251.891245 39.092343 0.046410 -0.020636 -2.685412
1403772990782343 87.357282 -252.067083 39.097358 0.045227 -0.021321 -2.687621
1403772990844843 86.995189 -252.242076 39.103795 0.043838 -0.021499 -2.690380
1403772990907343 86.634775 -252.418078 39.107947 0.044228 -0.020914 -2.693030
1403772990969844 86.273606 -252.591088 39.111054 0.043784 -0.020782 -2.695005
1403772991032345 85.912264 -252.763928 39.116181 0.043258 -0.019952 -2.697083
1403772991094849 85.553187 -252.935838 39.121181 0.043033 -0.017845 -2.699671
1403772991157347 85.190035 -253.109063 39.125617 0.043596 -0.016087 -2.702654
1403772991219849 84.827059 -253.281738 39.130832 0.045178 -0.015619 -2.705574
1403772991282351 84.464740 -253.452202 39.136064 0.047204 -0.015211 -2.708366
1403772991344867 84.096479 -253.622486 39.140518 0.048146 -0.014761 -2.711559
1403772991407352 83.725367 -253.787797 39.146546 0.045151 -0.015717 -2.714946
1403772991469855 83.353356 -253.949161 39.152792 0.041910 -0.017323 -2.718452
1403772991532357 82.985149 -254.111517 39.159521 0.042523 -0.017376 -2.722190
1403772991594857 82.616065 -254.274648 39.165097 0.043852 -0.017252 -2.726185
1403772991657359 82.243420 -254.437998 39.171019 0.043499 -0.017497 -2.730411
1403772991719861 81.872594 -254.598714 39.175802 0.043581 -0.017490 -2.734626
1403772991782360 81.501254 -254.757958 39.180523 0.044662 -0.016764 -2.738467
1403772991844861 81.127286 -254.915558 39.186404 0.043944 -0.016881 -2.741867
1403772991907364 80.753040 -255.069766 39.193388 0.043457 -0.017362 -2.745102
1403772991969865 80.377107 -255.223549 39.200712 0.043176 -0.017843 -2.748738
1403772992032368 79.999614 -255.373933 39.207738 0.040924 -0.018932 -2.752276
1403772992094867 79.623159 -255.523964 39.214671 0.037750 -0.019598 -2.755303
1403772992157368 79.247859 -255.673422 39.219156 0.035604 -0.019909 -2.757891
1403772992219872 78.873996 -255.821168 39.225562 0.033212 -0.021062 -2.759979
1403772992282371 78.497171 -255.969649 39.232657 0.031600 -0.021853 -2.762041
1403772992344872 78.119855 -256.121578 39.235790 0.032914 -0.023348 -2.764308
1403772992407373 77.744193 -256.274742 39.238399 0.035854 -0.024560 -2.766549
1403772992532374 76.988003 -256.578949 39.246307 0.041677 -0.027779 -2.770664
1403772992594876 76.612055 -256.723680 39.249722 0.039434 -0.029856 -2.772484
1403772992657377 76.236978 -256.864976 39.255443 0.035734 -0.032293 -2.774268
1403772992782381 75.479388 -257.147559 39.269626 0.031922 -0.032815 -2.778507
1403772992844880 75.103747 -257.288150 39.273961 0.030318 -0.031258 -2.781204
1403772992907382 74.728514 -257.428936 39.277651 0.029007 -0.029091 -2.784201
1403772992969884 74.353657 -257.569428 39.281220 0.026938 -0.027474 -2.786701
1403772993094884 73.591503 -257.845842 39.293380 0.023725 -0.027609 -2.790058
1403772993157385 73.213177 -257.982374 39.298417 0.022187 -0.028744 -2.792005
1403772993219886 72.832001 -258.117761 39.303112 0.019180 -0.030301 -2.794251
1403772993344887 72.073190 -258.386604 39.318053 0.016809 -0.032515 -2.798642
1403772993407389 71.693289 -258.520495 39.325088 0.016264 -0.033960 -2.800777
1403772993469890 71.311109 -258.653664 39.330148 0.015248 -0.035310 -2.803036
1403772993532392 70.929556 -258.786993 39.333862 0.015254 -0.036419 -2.805435
1403772993657395 70.170389 -259.051496 39.346731 0.014244 -0.035819 -2.810286
1403772993719893 69.792481 -259.181909 39.350570 0.014118 -0.035606 -2.812463
1403772993782393 69.410984 -259.310768 39.354108 0.012888 -0.036319 -2.814688
1403772993844896 69.029783 -259.438103 39.358520 0.010665 -0.036277 -2.816884
1403772993969896 68.263621 -259.694405 39.372607 0.009757 -0.034631 -2.820990
1403772994032394 67.882045 -259.820484 39.376906 0.008581 -0.035596 -2.822993
1403772994094898 67.499684 -259.947839 39.380684 0.008509 -0.036168 -2.825191
1403772994219897 66.731184 -260.198870 39.390718 0.008522 -0.037273 -2.827995
1403772994282400 66.348138 -260.323021 39.394157 0.007302 -0.038698 -2.828771
1403772994344900 65.966807 -260.446809 39.398000 0.006011 -0.039266 -2.829381
1403772994469901 65.198058 -260.697601 39.411122 0.002270 -0.039919 -2.829622
1403772994532404 64.817167 -260.822303 39.415638 0.000874 -0.040363 -2.829001
1403772994594906 64.438882 -260.950364 39.420097 0.002276 -0.038524 -2.828516
1403772994657406 64.062844 -261.079347 39.425532 0.004143 -0.036258 -2.828480
1403772994782409 63.299460 -261.335504 39.441415 0.002273 -0.034727 -2.827814
1403772994844910 62.922515 -261.464694 39.447501 0.002788 -0.034128 -2.826502
1403772994907409 62.544250 -261.594766 39.453792 0.002780 -0.034136 -2.825263
1403772994969910 62.166548 -261.725281 39.459072 0.004247 -0.033605 -2.824032
1403772995032412 61.789942 -261.857638 39.464315 0.007131 -0.033711 -2.823219
1403772995094913 61.409575 -261.988958 39.467964 0.006475 -0.035801 -2.822428
1403772995157413 61.028040 -262.116813 39.470488 0.003616 -0.039845 -2.821670
1403772995219913 60.646838 -262.244790 39.472648 0.003346 -0.042909 -2.821179
1403772995282414 60.267936 -262.371162 39.475408 0.002581 -0.044678 -2.820884
1403772995344914 59.889990 -262.499496 39.478322 0.002497 -0.046174 -2.820634
1403772995407415 59.511817 -262.630288 39.480097 0.003262 -0.047845 -2.820598
1403772995469918 59.131544 -262.760571 39.481571 0.002908 -0.049201 -2.820409
1403772995532417 58.750108 -262.890620 39.480900 0.001552 -0.050583 -2.819958
1403772995594917 58.367750 -263.019368 39.476691 0.001125 -0.052449 -2.819184
1403772995657420 57.990809 -263.145810 39.475430 0.000171 -0.053803 -2.818387
1403772995719922 57.613356 -263.273952 39.476093 -0.001534 -0.053448 -2.818084
1403772995782421 57.240218 -263.403468 39.479659 -0.001386 -0.050784 -2.817896
1403772995907421 56.482503 -263.665011 39.489098 -0.003006 -0.048374 -2.817648
1403772995969923 56.101322 -263.794702 39.488979 -0.004530 -0.047388 -2.817183
1403772996032426 55.726664 -263.926276 39.489785 -0.003505 -0.043188 -2.816628
1403772996157427 54.975298 -264.191469 39.501255 0.000464 -0.038762 -2.816296
1403772996219926 54.594074 -264.330458 39.505326 0.003675 -0.038453 -2.816745
1403772996282426 54.220619 -264.464080 39.511575 0.005249 -0.038163 -2.816882
1403772996344927 53.841872 -264.594573 39.515303 0.003395 -0.037893 -2.816205
1403772996407429 53.462173 -264.724375 39.518076 0.002775 -0.037289 -2.815482
1403772996469931 53.080599 -264.854286 39.520346 0.002463 -0.038492 -2.815496
1403772996532430 52.701789 -264.983473 39.523479 0.001339 -0.040547 -2.816125
1403772996594930 52.321114 -265.118144 39.526426 0.002833 -0.041725 -2.816704
1403772996657434 51.940699 -265.254766 39.528599 0.005072 -0.042944 -2.816902
1403772996719932 51.561955 -265.388776 39.530326 0.007331 -0.043440 -2.816764
1403772996782432 51.182987 -265.523447 39.532200 0.009671 -0.042604 -2.816552
1403772996844935 50.803028 -265.657326 39.534190 0.010605 -0.041929 -2.816502
1403772996907433 50.423750 -265.787141 39.535848 0.010147 -0.042390 -2.816186
1403772996969933 50.043389 -265.917670 39.536396 0.009189 -0.043490 -2.815980
1403772997032437 49.659786 -266.050295 39.535189 0.009517 -0.044598 -2.815991
1403772997094937 49.279285 -266.184061 39.532497 0.011321 -0.044456 -2.816169
1403772997157435 48.901670 -266.317059 39.532970 0.012633 -0.044275 -2.816584
1403772997219937 48.525346 -266.448751 39.536407 0.012263 -0.044352 -2.817142
1403772997282436 48.146340 -266.581864 39.540616 0.012096 -0.042774 -2.817350
1403772997344937 47.768301 -266.714736 39.545419 0.013037 -0.041169 -2.817299
1403772997407440 47.390785 -266.846764 39.548330 0.013804 -0.039608 -2.817384
1403772997469938 47.013943 -266.980639 39.551437 0.014796 -0.037057 -2.817918
1403772997532438 46.639059 -267.115128 39.554454 0.017467 -0.034288 -2.818732
1403772997594939 46.260579 -267.249253 39.555600 0.019103 -0.032955 -2.819205
1403772997657439 45.876654 -267.382935 39.556343 0.020554 -0.034685 -2.819355
1403772997719940 45.494846 -267.515793 39.557503 0.022333 -0.036996 -2.819582
1403772997782441 45.113519 -267.645646 39.559793 0.022305 -0.038274 -2.820147
1403772997844941 44.729762 -267.776152 39.559738 0.022217 -0.038980 -2.820729
1403772997907442 44.348795 -267.906842 39.563491 0.022274 -0.040310 -2.821168
1403772997969945 43.970340 -268.038792 39.565648 0.023906 -0.040476 -2.821912
1403772998032445 43.591352 -268.170644 39.568060 0.026546 -0.039169 -2.822887
1403772998094945 43.214385 -268.303393 39.569560 0.028421 -0.036642 -2.823879
1403772998157447 42.836551 -268.434459 39.572460 0.029236 -0.034654 -2.824318
1403772998219949 42.454671 -268.564367 39.571872 0.029367 -0.035135 -2.824449
1403772998282450 42.073420 -268.693225 39.569783 0.030002 -0.037461 -2.824524
1403772998344950 41.690673 -268.820529 39.567084 0.029279 -0.039964 -2.824424
1403772998407452 41.308115 -268.948135 39.563837 0.028191 -0.041976 -2.823887
1403772998469953 40.931693 -269.076917 39.563968 0.027949 -0.043287 -2.823168
1403772998532454 40.557606 -269.208236 39.565040 0.030494 -0.043660 -2.822494
1403772998594956 40.185815 -269.339538 39.565747 0.033135 -0.043914 -2.821844
1403772998657458 39.816016 -269.468842 39.566673 0.032976 -0.043802 -2.821218
1403772998719959 39.448515 -269.596953 39.566568 0.032748 -0.041871 -2.820499
1403772998782459 39.083845 -269.726788 39.567600 0.033389 -0.038427 -2.819807
1403772998844960 38.717688 -269.854942 39.568042 0.032959 -0.035911 -2.818829
1403772998907475 38.353525 -269.983121 39.568123 0.033410 -0.034398 -2.818040
1403772998969963 37.988275 -270.113462 39.568944 0.035206 -0.033952 -2.817545
1403772999032464 37.622484 -270.241700 39.569084 0.034787 -0.034462 -2.816997
1403772999094967 37.254811 -270.369938 39.568030 0.031821 -0.035527 -2.816116
1403772999157468 36.891328 -270.496662 39.568086 0.031113 -0.036179 -2.814908
1403772999219970 36.527166 -270.625678 39.569480 0.032733 -0.036372 -2.814155
1403772999282472 36.166731 -270.753981 39.573291 0.032969 -0.035629 -2.813667
1403772999344973 35.805642 -270.883266 39.578301 0.032484 -0.034540 -2.813068
1403772999407473 35.444280 -271.013259 39.581970 0.031917 -0.033346 -2.812072
